lf_1,lf_2,lf_3,lf_4,lf_5,goal_status
106,499,275,310,439,moving to Station2
414,115,378,346,331,moving to Station2
356,373,375,149,498,moving to Station2
258,373,375,149,321,moving to Station2
258,373,375,149,321,moving to Station2
414,115,378,346,331,moving to Station2
114,267,375,149,140,moving to Station2
214,267,375,149,321,moving to Station2
414,115,378,346,331,moving to Station2
414,115,378,346,331,moving to Station2
114,267,375,149,140,moving to Station2
114,267,375,149,140,moving to Station2
22,444,263,387,136,moving to Station2
108,499,176,412,145,moving to Station2
179,373,375,1,321,moving to Station2
22,444,263,387,136,moving to Station2
106,499,275,310,439,moving to Station2
369,283,318,392,337,moving to Station2
214,267,375,149,140,moving to Station2
226,444,465,387,473,moving to Station2
214,267,375,149,321,moving to Station2
258,373,375,149,321,moving to Station2
214,373,375,149,321,moving to Station2
414,267,378,346,331,moving to Station2
356,373,375,149,498,moving to Station2
356,373,375,149,498,moving to Station2
369,283,318,392,337,moving to Station2
414,115,378,346,331,moving to Station2
214,373,375,149,321,moving to Station2
369,283,318,392,337,moving to Station2
152,499,275,310,439,moving to Station2
369,283,318,392,337,moving to Station2
214,373,375,149,321,moving to Station2
356,373,375,149,498,moving to Station2
106,499,275,310,439,moving to Station2
22,444,263,387,136,moving to Station2
414,267,378,346,331,moving to Station2
414,115,378,346,331,moving to Station2
356,373,375,149,498,moving to Station2
152,283,318,392,337,moving to Station2
414,115,378,346,331,moving to Station2
369,283,318,392,337,moving to Station2
106,499,275,310,439,moving to Station2
414,115,378,346,331,moving to Station2
258,373,375,149,321,moving to Station2
414,115,378,346,331,moving to Station2
235,444,263,387,136,moving to Station2
356,373,375,149,498,moving to Station2
106,499,275,310,439,moving to Station2
258,373,375,149,321,moving to Station2
114,267,378,149,140,moving to Station2
106,499,275,310,439,moving to Station2
356,373,375,149,498,moving to Station2
414,115,378,346,331,moving to Station2
414,267,378,346,331,moving to Station2
414,115,378,346,331,moving to Station2
